::1 - - [11/May/2025:16:21:58 +0000] "OPTIONS /api/catalog/getAll HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:21:58 +0000] "GET /api/catalog/getAll HTTP/1.1" 404 157 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:24:00 +0000] "OPTIONS /api/catalog/getAll HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:24:00 +0000] "GET /api/catalog/getAll HTTP/1.1" 404 157 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:24:00 +0000] "GET /api/catalog/getAll HTTP/1.1" 404 157 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:24:08 +0000] "GET /api/catalog/getAll HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:24:20 +0000] "POST /api/catalog/get%D0%90ll HTTP/1.1" 404 163 "-" "PostmanRuntime/7.39.1"
::1 - - [11/May/2025:16:24:38 +0000] "POST /api/catalog/get_all HTTP/1.1" 404 159 "-" "PostmanRuntime/7.39.1"
::1 - - [11/May/2025:16:25:05 +0000] "POST /api/catalog/get_all HTTP/1.1" 200 287 "-" "PostmanRuntime/7.39.1"
::1 - - [11/May/2025:16:25:06 +0000] "OPTIONS /api/catalog/get_all HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:06 +0000] "GET /api/catalog/get_all HTTP/1.1" 404 158 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:09 +0000] "GET /api/catalog/get_all HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:36 +0000] "OPTIONS /api/catalog/get_all HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:36 +0000] "POST /api/catalog/get_all HTTP/1.1" 200 287 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:47 +0000] "OPTIONS /api/catalog/get_all HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:47 +0000] "OPTIONS /api/catalog/get_all HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:47 +0000] "POST /api/catalog/get_all HTTP/1.1" 200 287 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:25:47 +0000] "POST /api/catalog/get_all HTTP/1.1" 200 287 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:26:04 +0000] "OPTIONS /api/catalog/get_all HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
::1 - - [11/May/2025:16:26:04 +0000] "POST /api/catalog/get_all HTTP/1.1" 200 287 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
